date,net_pnl_usd,cum_pnl_usd
2025-07-14,-565.3465085515184,-541077.1746247921
2025-07-15,385.60507058289545,-540691.5695542091
2025-07-16,-975.0047362233961,-541666.5742904325
2025-07-17,83.93557176200471,-541582.6387186705
2025-07-18,-164.00738836767587,-541746.6461070381
2025-07-21,10.51842532350119,-541736.1276817146
2025-07-22,1527.6237338388958,-540208.5039478757
2025-07-23,1640.169576072488,-538568.3343718032
2025-07-24,-1492.9411534524738,-540061.2755252557
2025-07-25,361.58281428168203,-539699.692710974
2025-07-28,496.3024544591391,-539203.3902565149
2025-07-29,-415.5307027873481,-539618.9209593022
2025-07-30,-1169.39705790313,-540788.3180172053
2025-07-31,59.91999710484271,-540728.3980201005
2025-08-01,1953.8180657854355,-538774.5799543151
2025-08-04,2354.760258017498,-536419.8196962976
2025-08-05,2912.3224315840334,-533507.4972647136
2025-08-06,-2684.3494608022993,-536191.8467255159
2025-08-07,587.3352713987601,-535604.5114541171
2025-08-08,-1592.4191903554256,-537196.9306444726
2025-08-11,-1082.4618643493864,-538279.392508822
2025-08-12,111.93840156441286,-538167.4541072577
2025-08-13,507.504965801471,-537659.9491414562
2025-08-14,2031.9924350808553,-535627.9567063753
2025-08-15,-293.86608646136267,-535921.8227928367
2025-08-18,121.33777723730327,-535800.4850155994
2025-08-19,-77.6275060909872,-535878.1125216904
2025-08-20,935.4593162393865,-534942.6532054511
2025-08-21,-244.77545684515644,-535187.4286622963
2025-08-22,1663.930936559148,-533523.4977257372
2025-08-25,224.51518917100097,-533298.9825365662
2025-08-26,-171.51965479848602,-533470.5021913646
2025-08-27,2604.9422456080956,-530865.5599457566
2025-08-28,-779.9504319280193,-531645.5103776846
2025-08-29,3425.2923946102055,-528220.2179830744
2025-09-02,522.404989256177,-527697.8129938182
2025-09-03,650.4318098305987,-527047.3811839876
2025-09-04,255.53711160498366,-526791.8440723827
2025-09-05,1327.11349544001,-525464.7305769427
2025-09-08,-553.2458389023718,-526017.9764158451
2025-09-09,1434.336732444869,-524583.6396834003
2025-09-10,-824.2246344491917,-525407.8643178495
2025-09-11,344.156310908542,-525063.708006941
2025-09-12,-217.50717326297564,-525281.215180204
2025-09-15,-821.5696803251159,-526102.7848605291
2025-09-16,185.91123871450554,-525916.8736218147
2025-09-17,1006.3206602897436,-524910.5529615249
2025-09-18,-291.9358848088665,-525202.4888463338
2025-09-19,-1248.0256331333278,-526450.5144794672
2025-09-22,-1658.7581472284187,-528109.2726266956
2025-09-24,-933.5028416690571,-529042.7754683646
2025-09-25,201.50436647428813,-528841.2711018902
2025-09-26,112.64832105342475,-528728.6227808368
2025-09-29,663.8271864746476,-528064.7955943621
2025-09-30,-445.24254067675247,-528510.0381350388
2025-10-01,-515.4638425063101,-529025.5019775451
2025-10-02,-178.52999691557528,-529204.0319744607
2025-10-03,-515.5065367511705,-529719.5385112119
2025-10-06,580.5358670998422,-529139.002644112
2025-10-07,-6.0,-529145.002644112
2025-10-08,-7.707932023568674,-529152.7105761355
2025-10-09,1802.1804799667207,-527350.5300961689
2025-10-10,369.03753831211475,-526981.4925578567
2025-10-13,-598.4764938193466,-527579.9690516761
2025-10-15,1521.4303463250217,-526058.5387053511
2025-10-16,-204.5800420304157,-526263.1187473815
2025-10-17,-50.36209526694796,-526313.4808426484
2025-10-20,-702.4667922287165,-527015.9476348772
2025-10-21,-7.522320765041854,-527023.4699556422
2025-10-22,1420.8372581752994,-525602.632697467
2025-10-23,-147.9389992222035,-525750.5716966892
2025-10-24,-257.006215150196,-526007.5779118395
2025-10-27,440.7034348110191,-525566.8744770285
2025-10-28,1498.8757448346857,-524067.99873219384
2025-10-29,-2646.441422569659,-526714.4401547635
2025-10-30,-1698.9549830682633,-528413.3951378318
2025-10-31,-2163.927842740417,-530577.3229805722
2025-11-03,-2138.660942665294,-532715.9839232375
2025-11-04,-1090.3786044843519,-533806.3625277219
2025-11-05,-463.0070740656959,-534269.3696017877
2025-11-06,-1236.5220848245317,-535505.8916866122
2025-11-07,-550.1230024248498,-536056.014689037
2025-11-10,-1359.722809960476,-537415.7374989975
2025-11-11,-859.3285027171729,-538275.0660017147
2025-11-12,-227.3310427767886,-538502.3970444915
2025-11-13,1270.7972770780902,-537231.5997674135
2025-11-14,121.90805165889009,-537109.6917157546
2025-11-17,-676.249908467555,-537785.9416242221
2025-11-18,329.5206372111591,-537456.4209870109
2025-11-19,-850.7008690055397,-538307.1218560165
2025-11-20,17.45865176566707,-538289.6632042507
2025-11-21,358.6510399111295,-537931.0121643397
2025-11-24,384.0278170608675,-537546.9843472788
2025-11-25,-622.8524546343649,-538169.8368019132
2025-11-26,-1222.924151817012,-539392.7609537302
2025-11-28,865.5766813749769,-538527.1842723553
2025-12-01,100.76972991499281,-538426.4145424403
2025-12-02,-360.1769901539483,-538786.5915325943
2025-12-03,79.19819567969739,-538707.3933369146
2025-12-04,231.85407731040516,-538475.5392596042
2025-12-05,-142.35628494221487,-538617.8955445464
2025-12-08,69.15888713829816,-538548.7366574082
2025-12-09,830.3173114987144,-537718.4193459095
2025-12-10,-760.4459612988048,-538478.8653072083
2025-12-11,282.7523505035778,-538196.1129567047
2025-12-12,-641.1793715528254,-538837.2923282575
2025-12-15,-454.6853909380585,-539291.9777191955
2025-12-16,-373.61835506237594,-539665.5960742579
2025-12-17,845.4729895872067,-538820.1230846706
2025-12-18,-1022.5823990769195,-539842.7054837475
2025-12-19,725.7870135646222,-539116.9184701829
2025-12-22,-52.18910168049857,-539169.1075718635
2025-12-23,373.95957669431215,-538795.1479951692
2025-12-29,414.3025868797166,-538380.8454082895
2025-12-31,-381.0,-538761.8454082895
2026-01-02,-583.8270484921298,-539345.6724567816
2026-01-05,-577.3735754725282,-539923.0460322541
2026-01-06,385.90595052508945,-539537.140081729
2026-01-07,1379.6427826244906,-538157.4972991046
2026-01-08,-1125.4659125734227,-539282.963211678
2026-01-09,-16.50987163248905,-539299.4730833104
2026-01-12,-1657.6254464026117,-540957.098529713
2026-01-13,-203.82694747495674,-541160.925477188
2026-01-14,-1256.498470897603,-542417.4239480855
2026-01-15,-774.8978767973995,-543192.3218248829
2026-01-16,471.953223566421,-542720.3686013165
2026-01-20,-597.0437506254909,-543317.4123519419
2026-01-21,743.8302151109634,-542573.582136831
2026-01-22,758.236807138938,-541815.3453296921
2026-01-23,48.532995809305135,-541766.8123338828
2026-01-26,-793.6075151114219,-542560.4198489942
2026-01-27,-367.72110829590736,-542928.1409572902
2026-01-28,-1310.8758565817118,-544239.0168138719
2026-01-29,2021.7682714465968,-542217.2485424253
2026-01-30,1110.787671872688,-541106.4608705527
2026-02-02,-1926.1111054205332,-543032.5719759732
2026-02-03,-3141.7827717763653,-546174.3547477495
2026-02-04,277.55823389120525,-545896.7965138584
2026-02-05,541.0883823888405,-545355.7081314696
2026-02-06,1828.8996978426721,-543526.8084336269
2026-02-09,-1840.4714366354362,-545367.2798702624
2026-02-10,1757.7296468419202,-543609.5502234205
2026-02-11,-3161.4139946679793,-546770.9642180884
2026-02-12,-2683.6939742186114,-549454.658192307
2026-02-13,1433.3953935273582,-548021.2627987796
2026-02-17,-1162.8090952563587,-549184.071894036
2026-02-18,1109.0201772792213,-548075.0517167568
2026-02-19,1984.8036338035472,-546090.2480829533
2026-02-20,254.40649649919254,-545835.8415864541
2026-02-23,-340.5212680488692,-546176.362854503
2026-02-24,2422.962671190841,-543753.4001833121
2026-02-25,375.9143212484657,-543377.4858620637
2026-02-26,2434.822774216818,-540942.663087847
2026-02-27,612.6104304874466,-540330.0526573595
2026-03-02,2919.152877640392,-537410.8997797191
2026-03-03,-1839.8426121871187,-539250.7423919062
2026-03-04,-1964.196242233693,-541214.93863414
2026-03-05,-1161.142447490957,-542376.0810816309
2026-03-06,-757.3310322987095,-543133.4121139296
2026-03-09,-2736.4951764556895,-545869.9072903853
2026-03-10,958.5758833989875,-544911.3314069863
2026-03-11,2754.322708733721,-542157.0086982526
2026-03-12,1682.1479478543229,-540474.8607503982
2026-03-13,157.1360971408926,-540317.7246532574
2026-03-16,1081.0604725810463,-539236.6641806763
2026-03-17,4238.114556816476,-534998.5496238598
2026-03-18,607.338870304958,-534391.2107535548
2026-03-19,-1640.3581819499013,-536031.5689355048
2026-03-20,-2482.57650927934,-538514.1454447841
2026-03-23,1340.2016169067326,-537173.9438278774
2026-03-24,213.14850336827294,-536960.7953245091
2026-03-25,-1383.7575900934844,-538344.5529146027
2026-03-26,1882.0432364535,-536462.5096781491
2026-03-27,-743.769379796267,-537206.2790579454
2026-03-30,-1476.6369281826746,-538682.915986128
2026-03-31,144.90926675464726,-538538.0067193734
2026-04-01,-1385.312109029459,-539923.3188284029
2026-04-02,-3938.6849244841724,-543862.003752887
2026-04-06,-4610.7735114136885,-548472.7772643007
2026-04-07,-628.4590961786837,-549101.2363604794
2026-04-08,-2488.725419827434,-551589.9617803068
2026-04-09,-4865.3407350694415,-556455.3025153762
2026-04-10,-9208.140280986301,-565663.4427963626
2026-04-13,-5447.36434685621,-571110.8071432188
2026-04-14,-12667.177011114196,-583777.984154333
2026-04-15,-427.94923988519434,-584205.9333942182
2026-04-16,-544.9161237791707,-584750.8495179974
2026-04-17,-9414.080553149754,-594164.9300711472
